Det Noun Lemma UniFreq BigFreq BigSurp File Turn Start Stop LengthSeconds LengthOrth IU Speaker IUPos IU_len_words relative_IUPos IU_len_secs speech_rate unique_chunk_number POS newIUPos
the thing thing 180009 13594 2.58337833072 SBC034.trn 86 472.832 473.012 0.18 5 47718 KAREN 2 3 0.666666666666667 0.430000000000007 6.9767441860464 41428 NOUN 1.0
the pa pa 1180 454 0.955172519418 SBC043.trn 411 1259.61 1259.76 0.15 2 60832 ANNETTE 4 8 0.5 1.221 6.552006552006531 53453 NOUN 3.0
the city city 118144 64678 0.602483106669 SBC030.trn 38 1333.5 1334.08 0.58 4 42421 DANNY 6 6 1.0 0.9699999999998 6.18556701031055 36650 NOUN 2.0
the cart cart 3809 1422 0.985302356115 SBC056.trn 522 1541.246 1541.576 0.33 4 77205 JULIE 7 9 0.7777777777777779 2.03099999999995 4.431314623338371 68649 NOUN 6.0
the letters letter 17922 3614 1.60121381629 SBC011.trn 199 581.65 582.08 0.43 7 13380 DORIS 5 12 0.4166666666666671 3.25 3.69230769230769 11907 NOUN 4.0
the diver diver 384 113 1.22325473388 SBC039.trn 406 1207.95 1208.59 0.64 5 55632 LORI 5 6 0.833333333333333 0.894000000000005 6.71140939597311 48631 NOUN 4.0
a couple couple 66193 46389 0.355512355009 SBC026.trn 126 1208.879 1209.229 0.35 6 35662 PAUL 7 8 0.875 1.2100000000000402 6.611570247933692 30286 NOUN 3.0
this stuff stuff 34292 4734 1.98014157972 SBC015.trn 447 671.645 672.045 0.4 5 20543 JOANNE 7 7 1.0 1.44999999999993 4.82758620689678 16178 NOUN 6.0
the c c 10427 524 2.99066219047 SBC025.trn 0 809.315 809.465 0.15 1 34631 FOSTER 5 10 0.5 2.37909999999999 4.203270144172181 29296 NOUN 4.0
the classroom classroom 18320 8905 0.721380442504 SBC015.trn 819 1360.93 1361.53 0.6 9 21392 JOANNE 37 37 1.0 2.88999999999987 12.8027681660905 16965 NOUN 12.0
a cast cast 13550 897 2.71508596425 SBC018.trn 116 358.61 358.76 0.15 4 26714 LINDSEY 11 11 1.0 1.625 6.76923076923077 21928 NOUN 7.0
the pam pam 927 28 3.49974905539 SBC058.trn 201 675.5260000000002 675.846 0.32 3 79954 SHERI 6 8 0.75 2.27499999999998 3.51648351648355 71201 NOUN 5.0
a time time 641669 33951 2.93915428576 SBC022.trn 150 537.8199 538.52 0.7001 4 31557 LANCE 17 18 0.944444444444444 1.56999999999994 11.4649681528667 26442 NOUN 4.0
this guy guy 64600 10225 1.84337870886 SBC045.trn 175 835.883 836.3929 0.5099 3 63206 CORINNA 2 2 1.0 0.799900000000093 2.5003125390670897 55693 NOUN 1.0
the idea idea 86850 37412 0.842190984115 SBC032.trn 501 731.7660000000002 732.2460000000002 0.48 4 45657 TOM_3 3 8 0.375 2.47699999999998 3.2297133629390697 39601 NOUN 2.0
the money money 156098 28671 1.69459785619 SBC013.trn 1007 1052.12 1052.4 0.28 5 16444 KENDRA 19 19 1.0 1.2200000000000302 15.5737704918029 14633 NOUN 7.0
the lake lake 12351 6861 0.587883827747 SBC054.trn 4 140.32 140.65 0.33 4 74555 CYNTHIA 15 15 1.0 2.5999999999999903 5.769230769230782 66156 NOUN 6.0
the dam dam 2917 1606 0.596809075361 SBC038.trn 2 192.905 193.395 0.49 3 54033 BEN 11 11 1.0 2.44899999999998 4.4916292364230594 47156 NOUN 10.0
the drawer drawer 3681 1113 1.1961253821 SBC051.trn 439 839.925 840.205 0.28 6 71256 FRAN 9 9 1.0 1.63109999999995 5.517748758506711 63070 NOUN 8.0
the brand brand 6943 1360 1.63024925802 SBC056.trn 155 384.64 384.9 0.26 5 76249 JULIE 10 12 0.833333333333333 2.48999999999995 4.81927710843383 67748 NOUN 8.0
a doubt doubt 28232 1327 3.05753533102 SBC040.trn 30 1291.661 1292.0510000000004 0.39 5 57871 DEBRA 6 17 0.3529411764705879 4.55300000000011 3.7338018888643902 50714 NOUN 5.0
a whole whole 99085 25324 1.36422550494 SBC015.trn 748 1129.005 1129.135 0.13 5 21141 KEN 13 13 1.0 1.0200000000002098 12.745098039213099 16724 NOUN 12.0
the burden burden 8876 3724 0.868552645656 SBC053.trn 98 387.935 388.235 0.3 6 73848 MITCHELL 4 8 0.5 1.79999999999995 4.44444444444456 65469 NOUN 3.0
the day day 279913 53804 1.64913102676 SBC036.trn 698 1138.911 1139.081 0.17 3 50816 MARIE 4 10 0.4 1.49199999999996 6.70241286863288 44266 NOUN 3.0
an education education 105054 2031 3.94594622107 SBC030.trn 38 1508.925 1509.645 0.72 9 42485 DANNY 37 37 1.0 2.53500000000008 14.595660749506399 36714 NOUN 9.0
the steering steering 2985 1948 0.426796541624 SBC007.trn 220 1023.84 1024.32 0.48 8 9455 Mary 18 24 0.75 5.21000000000004 4.60652591170822 8220 NOUN 6.0
a place place 178530 22554 2.06884422051 SBC016.trn 643 1076.83 1077.08 0.25 5 24288 BRAD 3 8 0.375 1.43000000000006 5.59440559440535 19643 NOUN 2.0
the t t 4123 203 3.01113035367 SBC059.trn 19 30.143 30.223000000000006 0.08 1 80534 WESS 2 3 0.666666666666667 0.977979999999999 3.0675473936072404 71732 NOUN 1.0
the results result 50833 22657 0.808076895025 SBC028.trn 610 1260.85 1261.4 0.55 7 40294 JILL 24 24 1.0 4.82000000000016 4.979253112033031 34604 NOUN 12.0
a moment moment 91263 39254 0.843692098205 SBC020.trn 18 491.456 491.816 0.36 6 28489 JEFF 13 13 1.0 2.428 5.35420098846788 23531 NOUN 12.0
any rate rate 45355 1317 3.53916400131 SBC020.trn 36 1022.945 1023.295 0.35 4 28807 JEFF 4 4 1.0 0.964999999999918 4.1450777202076114 23845 NOUN 3.0
this study study 111788 20427 1.69974666527 SBC029.trn 73 170.48 170.95 0.47 5 40673 SETH 7 7 1.0 1.28999999999999 5.42635658914732 34944 NOUN 6.0
the mother mother 133854 11333 2.46903082997 SBC030.trn 32 657.955 658.585 0.63 6 42099 DANNY 11 11 1.0 0.9849000000000392 11.168646563102401 36332 NOUN 2.0
the dew dew 480 198 0.885519073207 SBC020.trn 22 852.23 852.5099 0.2799 3 28693 JEFF 3 8 0.375 1.95000000000005 4.10256410256401 23734 NOUN 2.0
a lot lot 218294 198792 0.0935837261019 SBC034.trn 20 71.19901 71.469 0.26999 3 47524 KAREN 13 13 1.0 0.951970000000003 13.6558925176213 41249 NOUN 3.0
a wash wash 6090 409 2.70068820466 SBC032.trn 866 1238.332 1238.772 0.44 4 46281 TOM_3 6 6 1.0 1.06799999999998 5.617977528089969 40169 NOUN 3.0
that heat heat 34932 198 5.17289156284 SBC038.trn 2 262.965 263.325 0.36 4 53397 BEN 6 6 1.0 1.31999999999999 4.54545454545457 46552 NOUN 5.0
the water water 140870 36925 1.33894865085 SBC038.trn 2 448.034 448.464 0.43 5 54150 BEN 5 8 0.625 1.82999999999998 4.37158469945359 47273 NOUN 4.0
that air air 90149 509 5.1767711194 SBC038.trn 4 575.9580000000002 576.118 0.16 3 53539 BEN 36 43 0.8372093023255809 3.38199999999995 12.714370195151 46694 NOUN 3.0
a fool fool 5828 2506 0.843986031859 SBC004.trn 435 856.65 857.0099 0.3599 4 5239 SHARON 8 8 1.0 1.07999999999993 7.407407407407909 4298 NOUN 7.0
the road road 56229 34021 0.502454657035 SBC027.trn 2 75.96 76.26 0.3 4 36796 PHIL 7 8 0.875 1.19003000000001 6.722519600346169 31390 NOUN 6.0
all knowledge knowledge 40636 160 5.53723583698 SBC017.trn 128 370.555 370.965 0.41 9 25021 MICHAEL 5 7 0.7142857142857142 2.08999999999997 3.34928229665076 20323 NOUN 4.0
the spell spell 3949 827 1.56341296626 SBC054.trn 120 1006.752 1007.062 0.31 5 75007 CYNTHIA 7 7 1.0 1.76099999999997 3.9750141964793504 66579 NOUN 6.0
a duct duct 841 36 3.15107272152 SBC029.trn 526 1453.81 1454.2 0.39 4 41690 LARRY 12 13 0.923076923076923 3.72000000000003 3.49462365591395 35930 NOUN 11.0
all evening evening 36178 297 4.80247433946 SBC047.trn 161 478.764 479.124 0.36 7 65033 RICHARD 2 2 1.0 0.5500000000000109 3.63636363636356 57382 NOUN 1.0
this time time 641669 36570 2.86484436225 SBC008.trn 602 1347.85 1348.09 0.24 4 10971 RICKIE 7 10 0.7 1.75 5.71428571428571 9653 NOUN 6.0
the building building 57652 15966 1.283963477 SBC051.trn 229 453.133 453.463 0.33 8 70822 FRAN 4 5 0.8 1.0399999999999598 4.807692307692482 62672 NOUN 3.0
a kid kid 27465 8716 1.14775204971 SBC006.trn 404 1104.86 1105.27 0.41 3 7616 ALINA 5 5 1.0 0.8700000000001179 5.747126436780831 6469 NOUN 4.0
a man man 243172 54592 1.49388166002 SBC008.trn 332 736.53 736.82 0.29 3 10369 REBECCA 5 8 0.625 1.4900000000000102 5.369127516778492 9078 NOUN 4.0
the tape tape 16647 4980 1.20680012898 SBC016.trn 535 928.73 928.96 0.23 4 22576 BRAD 6 9 0.666666666666667 2.07999999999993 4.3269230769232285 18066 NOUN 5.0
the person person 96439 15953 1.7992637848 SBC007.trn 33 156.79 157.23 0.44 6 8254 ALICE 5 11 0.454545454545455 2.9499999999999904 3.7288135593220497 7062 NOUN 4.0
a couple couple 66193 46389 0.355512355009 SBC039.trn 198 655.623 655.953 0.33 6 56479 KIRSTEN 3 5 0.6 1.70799999999997 2.92740046838413 49406 NOUN 2.0
a basket basket 4983 1241 1.39011461308 SBC030.trn 32 688.31 688.86 0.55 6 42120 DANNY 16 16 1.0 1.93000000000006 8.290155440414232 36353 NOUN 6.0
the week week 139554 11171 2.52513048854 SBC032.trn 43 35.165 35.395 0.23 4 44849 TOM_3 6 8 0.75 1.05 7.619047619047638 38860 NOUN 5.0
a pin pin 3453 599 1.75173709927 SBC018.trn 131 512.675 513.0049 0.3299 3 26817 MARCIA 4 4 1.0 0.625 6.4 22026 NOUN 3.0
the fire fire 48585 13200 1.3030980117 SBC007.trn 181 864.73 865.16 0.43 4 8623 ALICE 5 5 1.0 1.24009999999998 4.03193290863645 7425 NOUN 4.0
the grass grass 12469 5378 0.840929006168 SBC003.trn 602 1147.03 1147.45 0.42 5 3856 ROY 2 4 0.5 1.04999999999995 3.8095238095239705 3044 NOUN 1.0
the evening evening 36178 9489 1.33831796629 SBC047.trn 257 752.585 752.805 0.22 7 65303 RICHARD 8 10 0.8 1.59000000000003 6.2893081761005 57642 NOUN 7.0
some seeds seed 7370 56 4.87982129445 SBC011.trn 71 204.65 205.31 0.66 5 13109 ANGELA 11 11 1.0 3.430000000000009 3.2069970845481004 11651 NOUN 9.0
a lawyer lawyer 19055 7353 0.952221141112 SBC006.trn 380 1009.98 1010.41 0.43 6 7525 ALINA 3 3 1.0 0.700000000000045 4.28571428571401 6380 NOUN 2.0
that part part 174634 4142 3.74151359229 SBC023.trn 403 672.66 672.86 0.2 4 32489 LORI 4 9 0.444444444444444 1.58000000000004 5.69620253164542 27307 NOUN 3.0
a year year 323339 61981 1.65187342198 SBC002.trn 264 367.49 367.68 0.19 4 1706 HAROLD 2 8 0.25 1.94999999999999 4.10256410256413 1071 NOUN 1.0
no hole hole 17595 30 6.37417266809 SBC027.trn 46 265.6 265.83 0.23 4 36982 PHIL 4 9 0.444444444444444 1.88 4.7872340425532 31565 NOUN 2.0
the rest rest 64876 52813 0.205720383097 SBC024.trn 344 1544.855 1545.095 0.24 4 34181 JENNIFER 6 6 1.0 1.06499999999983 5.63380281690232 28857 NOUN 5.0
a hold hold 50472 770 4.1827834912 SBC032.trn 328 422.734 423.074 0.34 4 45326 TOM_2 4 6 0.666666666666667 1.2899999999999598 4.65116279069781 39294 NOUN 3.0
the audience audience 26317 12070 0.779492083088 SBC027.trn 81 687.72 687.94 0.22 8 37265 PHIL 29 29 1.0 1.38 21.0144927536233 31836 NOUN 3.0
the time time 641669 110244 1.76137650333 SBC060.trn 148 1302.812 1303.042 0.23 4 83236 ALAN 5 10 0.5 2.3089999999999704 4.33087916847126 74261 NOUN 4.0
a number number 135646 36487 1.31309251825 SBC010.trn 83 226.02 226.4 0.38 6 12093 BRAD 8 11 0.7272727272727271 2.20000000000002 4.99999999999996 10711 NOUN 3.0
the left left 142983 16850 2.13837508528 SBC022.trn 111 382.22 382.44 0.22 4 31437 RANDY 11 11 1.0 0.800000000000011 13.7499999999998 26326 NOUN 5.0
the one one 887537 54758 2.78552673388 SBC015.trn 393 596.985 597.075 0.09 3 20425 KEN 12 20 0.6 1.35000000000002 14.814814814814598 16070 NOUN 4.0
the spirit spirit 21207 8811 0.878330374972 SBC020.trn 18 470.031 470.391 0.36 6 28477 JEFF 3 5 0.6 1.32000000000005 3.78787878787864 23519 NOUN 2.0
the workshop workshop 2585 1021 0.928942968778 SBC032.trn 644 963.05 963.71 0.66 8 45925 TOM_2 9 9 1.0 1.46299999999997 6.1517429938484005 39841 NOUN 1.0
the dam dam 2917 1606 0.596809075361 SBC038.trn 94 1232.038 1232.318 0.28 3 53832 BEN 15 15 1.0 2.88999999999987 5.19031141868535 46965 NOUN 11.0
the river river 23544 15736 0.402919929844 SBC038.trn 2 132.14600000000002 132.39600000000002 0.25 5 54005 BEN 12 14 0.857142857142857 1.38 10.1449275362319 47128 NOUN 3.0
an egg egg 9233 1411 1.87848534992 SBC039.trn 106 387.577 388.177 0.6 3 56265 KIRSTEN 12 13 0.923076923076923 3.01799999999997 4.30748840291588 49211 NOUN 8.0
a bite bite 6479 1546 1.4328952273 SBC006.trn 181 443.39 443.81 0.42 4 6909 ALINA 17 17 1.0 1.44999999999999 11.724137931034601 5815 NOUN 3.0
the guy guy 64600 14573 1.48904390924 SBC049.trn 194 298.848 299.028 0.18 3 68450 DAN 4 11 0.363636363636364 1.3729999999999898 8.0116533139112 60502 NOUN 3.0
the city city 118144 64678 0.602483106669 SBC026.trn 31 380.073 380.403 0.33 4 36029 KAREN 3 3 1.0 0.7400000000000091 4.054054054054 30648 NOUN 2.0
an organization organization 32763 3733 2.17208762995 SBC026.trn 21 336.284 337.084 0.8 12 36001 ROSE 6 6 1.0 2.30000000000001 2.6086956521739 30620 NOUN 5.0
the teacher teacher 44263 11530 1.34519677934 SBC035.trn 694 1105.085 1105.205 0.12 7 49442 PATTY 5 8 0.625 0.810000000000173 9.87654320987444 43019 NOUN 4.0
the legislation legislation 13550 2666 1.62580732557 SBC026.trn 126 1501.766 1502.596 0.83 11 35780 PAUL 10 10 1.0 2.875 3.4782608695652204 30404 NOUN 9.0
the movie movie 40352 14461 1.02618558915 SBC023.trn 681 1057.0 1057.47 0.47 5 32909 JANICE 8 11 0.7272727272727271 1.78999999999996 6.1452513966481686 27686 NOUN 4.0
the umbrella umbrella 2161 744 1.06628532167 SBC023.trn 653 1024.25 1024.79 0.54 8 32869 KIM 33 35 0.942857142857143 2.17999999999995 16.05504587156 27648 NOUN 3.0
that tonight tonight 30272 297 4.62424633305 SBC013.trn 1142 1175.33 1175.86 0.53 7 16626 MARCI 1 3 0.33333333333333304 0.550000000000182 5.45454545454365 14777 NOUN 0.0
a couple couple 66193 46389 0.355512355009 SBC016.trn 563 964.775 965.095 0.32 6 24148 BRAD 8 14 0.5714285714285711 2.59500000000003 5.39499036608858 19519 NOUN 4.0
a liquid liquid 7031 703 2.30272733039 SBC027.trn 61 413.46 413.87 0.41 6 37091 PHIL 12 12 1.0 2.85000000000002 4.21052631578944 31668 NOUN 11.0
the story story 108887 36139 1.10293803263 SBC054.trn 138 1091.578 1092.058 0.48 5 75053 CYNTHIA 7 12 0.583333333333333 3.74299999999994 3.2059845044082795 66621 NOUN 3.0
the coffee coffee 22267 4016 1.71281937943 SBC050.trn 407 855.05 855.57 0.52 6 70139 NANCY 8 9 0.8888888888888891 0.949999999999932 9.473684210527 62043 NOUN 2.0
the person person 96439 15953 1.7992637848 SBC034.trn 242 1184.141 1184.511 0.37 6 48065 KAREN 2 5 0.4 0.8900000000000999 5.61797752808926 41752 NOUN 1.0
a safety safety 27128 1430 2.94289196055 SBC049.trn 668 1083.906 1084.436 0.53 6 68030 DAVE 7 7 1.0 1.7639999999999 3.9682539682542 60115 NOUN 6.0
a man man 243172 54592 1.49388166002 SBC015.trn 456 693.56 693.89 0.33 3 20566 KEN 9 18 0.5 2.95000000000005 6.10169491525414 16200 NOUN 2.0
the foot foot 24716 4268 1.75630547376 SBC057.trn 140 596.045 596.345 0.3 4 77895 NICK 6 7 0.857142857142857 1.62 4.320987654320978 69290 NOUN 5.0
this point point 147012 18640 2.06520440684 SBC044.trn 302 1394.6470000000004 1394.8570000000002 0.21 5 62272 LAJUAN 5 6 0.833333333333333 1.01999999999998 5.88235294117658 54809 NOUN 4.0
the trainers trainer 700 163 1.45733013424 SBC039.trn 208 695.795 696.5551 0.7601 8 56511 KIRSTEN 5 5 1.0 1.47500000000002 3.38983050847452 49436 NOUN 4.0
the label label 6061 2433 0.912749739168 SBC016.trn 535 927.66 928.16 0.5 5 22576 BRAD 2 9 0.222222222222222 2.07999999999993 4.3269230769232285 18066 NOUN 1.0
the food food 77256 13292 1.75996223217 SBC039.trn 228 796.263 796.943 0.68 4 55268 KIRSTEN 6 6 1.0 1.83699999999999 3.2661948829613703 48310 NOUN 5.0
a lot lot 218294 198792 0.0935837261019 SBC039.trn 235 802.94 803.23 0.29 3 55278 KIRSTEN 3 6 0.5 1.0 6.0 48320 NOUN 1.0
the name name 96016 22318 1.45912131648 SBC060.trn 4 40.292 40.482 0.19 4 82379 ALAN 5 8 0.625 1.44 5.55555555555554 73426 NOUN 4.0
a lot lot 218294 198792 0.0935837261019 SBC030.trn 38 1221.945 1222.165 0.22 3 43135 DANNY 13 17 0.7647058823529409 1.6099999999999 10.559006211180801 37351 NOUN 3.0
the tooth tooth 1961 528 1.31211354249 SBC049.trn 610 990.223 990.313 0.09 5 67915 DAN 4 6 0.666666666666667 1.25900000000001 4.76568705321678 60008 NOUN 3.0
this cake cake 8076 127 4.15246489297 SBC013.trn 1271 1315.14 1315.38 0.24 4 16837 WENDY 1 10 0.1 1.95000000000005 5.12820512820501 14973 NOUN 0.0
the details detail 20469 7370 1.0214938403 SBC045.trn 10 34.771 34.951 0.18 7 62573 PATRICK 5 7 0.7142857142857142 1.011 6.92383778437189 55095 NOUN 4.0
that person person 96439 3887 3.21127303225 SBC052.trn 518 1255.733 1256.073 0.34 6 73303 DARLENE 4 12 0.33333333333333304 3.42899999999986 3.49956255468081 64963 NOUN 3.0
that helen helen 2853 85 3.51347509472 SBC023.trn 619 952.28 952.59 0.31 5 32807 LORI 5 6 0.833333333333333 0.909999999999968 6.5934065934068204 27592 NOUN 4.0
no restrictions restriction 4695 206 3.12637722285 SBC055.trn 67 958.675 959.415 0.74 12 75552 PERROT 4 4 1.0 1.21699999999998 3.2867707477403902 67094 NOUN 3.0
the city city 118144 64678 0.602483106669 SBC026.trn 84 816.0369999999998 816.437 0.4 4 35423 GRANT 6 9 0.666666666666667 1.88300000000004 4.77960701009018 30057 NOUN 3.0
the pillows pillow 1215 403 1.10356279383 SBC011.trn 188 553.83 554.36 0.53 7 13359 ANGELA 19 20 0.95 1.5299999999999698 13.0718954248368 11889 NOUN 3.0
a garden garden 23234 2320 2.30404953741 SBC033.trn 10 12.2 12.38 0.18 6 46653 LISBETH 1 4 0.25 1.1530200000000002 3.46915057848086 40508 NOUN 0.0
the book book 91968 28001 1.18920046663 SBC005.trn 28 120.45 120.86 0.41 4 5653 DARRYL 17 17 1.0 2.05 8.292682926829281 4682 NOUN 12.0
every week week 139554 3168 3.78535114918 SBC049.trn 697 1120.369 1120.539 0.17 4 68065 DAN 5 5 1.0 1.30999999999995 3.81679389312993 60146 NOUN 4.0
a gas gas 28491 1998 2.6574415677 SBC058.trn 163 577.429 577.769 0.34 3 78894 SHERI 5 6 0.833333333333333 1.25 4.8 70217 NOUN 4.0
a drug drug 41192 4740 2.16220692704 SBC051.trn 250 502.578 503.05800000000005 0.48 4 70880 FRAN 4 8 0.5 0.924999999999955 8.64864864864907 62722 NOUN 3.0
the name name 96016 22318 1.45912131648 SBC060.trn 34 404.353 404.503 0.15 4 82612 ALAN 10 13 0.7692307692307689 1.33999999999997 9.701492537313609 73652 NOUN 1.0
a painting painting 19999 2800 1.96606285512 SBC055.trn 33 344.844 345.414 0.57 8 75253 WOOD 4 7 0.5714285714285711 2.19 3.19634703196347 66809 NOUN 3.0
each day day 279913 6238 3.80381922242 SBC011.trn 416 1091.95 1092.24 0.29 3 13802 ANGELA 23 24 0.958333333333333 4.22999999999979 5.67375886524851 12271 NOUN 16.0
this paragraph paragraph 2070 138 2.7080502011 SBC025.trn 0 279.969 280.409 0.44 9 34349 FOSTER 3 3 1.0 0.9219999999999692 3.2537960954447995 29018 NOUN 2.0
the car car 89922 33791 0.978748133048 SBC047.trn 301 858.2689999999999 858.4889999999998 0.22 3 65404 RICHARD 3 3 1.0 0.36000000000001403 8.33333333333302 57742 NOUN 2.0
an agent agent 15616 1928 2.09181283348 SBC056.trn 232 574.971 575.221 0.25 5 76417 JULIE 7 7 1.0 1.31000000000006 5.343511450381441 67902 NOUN 6.0
the navy navy 4914 2427 0.705432347355 SBC051.trn 534 985.1021 985.712 0.6099 4 71425 SEAN 4 4 1.0 1.0399999999999598 3.84615384615398 63228 NOUN 3.0
a pair pair 18325 12178 0.408635202586 SBC052.trn 105 243.425 243.625 0.2 4 72271 DARLENE 6 8 0.75 1.20000000000002 6.666666666666571 64002 NOUN 5.0
the type type 33948 7680 1.48621039495 SBC049.trn 553 886.2310000000001 886.341 0.11 4 67814 LUCY 6 11 0.545454545454545 1.79999999999995 6.111111111111269 59912 NOUN 2.0
a give give 124685 56 7.708194145 SBC059.trn 181 308.574 308.824 0.25 4 80840 JO 8 10 0.8 2.05000000000001 4.878048780487781 72012 NOUN 7.0
a port port 7611 410 2.92119268857 SBC032.trn 356 470.044 470.284 0.24 4 45380 TOM_3 2 2 1.0 0.349999999999966 5.714285714286269 39342 NOUN 1.0
the meeting meeting 39312 6531 1.79496974486 SBC035.trn 674 1072.671 1072.821 0.15 7 49393 PATTY 5 5 1.0 0.429999999999836 11.6279069767486 42972 NOUN 4.0
the cake cake 8076 1874 1.46082151663 SBC013.trn 1173 1202.51 1202.85 0.34 4 16672 KEN 2 2 1.0 0.459999999999809 4.34782608695833 14819 NOUN 1.0
the ingredients ingredient 6423 1558 1.41648235083 SBC012.trn 49 226.64 227.07 0.43 11 14134 MONTOYA 4 6 0.666666666666667 1.34999999999999 4.44444444444446 12545 NOUN 3.0
the kingdom kingdom 6765 2285 1.08539623728 SBC030.trn 38 1270.355 1270.715 0.36 7 43151 DANNY 24 26 0.923076923076923 1.35499999999979 19.188191881921803 37367 NOUN 2.0
the night night 156928 31498 1.60586304968 SBC042.trn 13 69.03 69.41 0.38 5 58918 KITTY 8 8 1.0 2.11999999999999 3.7735849056603903 51664 NOUN 7.0
the ditch ditch 1942 800 0.886861921183 SBC007.trn 86 474.59 474.9 0.31 5 9153 ALICE 3 5 0.6 1.0299999999999698 4.85436893203896 7930 NOUN 2.0
the lesson lesson 11341 2932 1.35273969381 SBC046.trn 174 729.201 729.5210000000002 0.32 6 64345 DARREN 6 10 0.6 1.5910000000000102 6.28535512256439 56735 NOUN 5.0
an hour hour 51355 25065 0.717289851902 SBC038.trn 2 509.435 509.793 0.358 4 54175 BEN 10 10 1.0 2.58800000000002 3.8639876352395297 47298 NOUN 9.0
the liver liver 3326 1200 1.01944882398 SBC015.trn 187 381.58 381.8 0.22 5 20090 KEN 5 8 0.625 1.63 4.90797546012271 15772 NOUN 4.0
a microscope microscope 1363 562 0.885941581803 SBC017.trn 160 493.695 494.435 0.74 10 25149 MICHAEL 10 10 1.0 2.505 3.99201596806388 20448 NOUN 9.0
a lot lot 218294 198792 0.0935837261019 SBC012.trn 125 1374.55 1374.7 0.15 3 14826 RAMON 4 7 0.5714285714285711 0.6099999999999001 11.4754098360675 13235 NOUN 3.0
the community community 92067 21106 1.47295921262 SBC026.trn 6 109.719 110.379 0.66 9 35881 PATTY 3 3 1.0 1.01000000000001 2.97029702970296 30502 NOUN 2.0
the city city 118144 64678 0.602483106669 SBC026.trn 92 984.791 985.371 0.58 4 35518 DAN 3 5 0.6 1.27100000000007 3.93391030684478 30149 NOUN 2.0
a clothes clothe 21310 109 5.27558384286 SBC013.trn 936 999.31 999.57 0.26 7 16345 WENDY 4 9 0.444444444444444 1.05999999999995 8.49056603773629 14549 NOUN 3.0
the truth truth 39834 26404 0.411205305139 SBC042.trn 29 126.557 126.677 0.12 5 58969 KITTY 12 17 0.7058823529411771 2.145 7.92540792540794 51713 NOUN 11.0
the city city 118144 64678 0.602483106669 SBC026.trn 111 1088.579 1088.899 0.32 4 36497 PATTY 3 5 0.6 1.37000000000012 3.64963503649604 31098 NOUN 2.0
the paper paper 50044 12452 1.39102136588 SBC008.trn 294 647.91 648.19 0.28 5 10266 RICKIE 4 4 1.0 1.0 4.0 8983 NOUN 2.0
some comment comment 15324 68 5.41766780064 SBC019.trn 95 181.095 182.125 1.03 7 27121 MELISSA 25 30 0.833333333333333 7.744 3.87396694214876 22302 NOUN 22.0
the problem problem 113318 41636 1.00123284802 SBC051.trn 66 146.835 147.385 0.55 7 70488 FRAN 4 4 1.0 1.18699999999998 3.36983993260325 62366 NOUN 3.0
a break break 61919 9882 1.83511215886 SBC003.trn 729 1405.84 1406.03 0.19 5 4134 MARILYN 4 4 1.0 0.6999999999998181 5.7142857142872 3304 NOUN 3.0
the whore whore 804 158 1.62700423615 SBC025.trn 0 308.882 309.472 0.59 5 34367 FOSTER 2 3 0.666666666666667 1.78099999999995 1.68444693992144 29036 NOUN 1.0
the dog dog 29393 9669 1.11183165926 SBC056.trn 0 1.12 1.42 0.3 3 75923 GARY 17 19 0.8947368421052628 1.832018 10.371077140071801 67438 NOUN 4.0
a bitch bitch 2743 1767 0.439769018618 SBC042.trn 3 12.995 13.205 0.21 5 58903 KENDRA 4 4 1.0 1.139 3.51185250219491 51650 NOUN 3.0
the way way 419794 134756 1.13629837906 SBC044.trn 69 374.3 374.43 0.13 3 61413 LAJUAN 6 9 0.666666666666667 1.98999999999995 4.52261306532674 54010 NOUN 2.0
a ring ring 13866 1661 2.12201996989 SBC056.trn 459 1195.447 1195.617 0.17 4 76939 JULIE 5 12 0.4166666666666671 1.74799999999982 6.864988558353112 68393 NOUN 4.0
a maintenance maintenance 6559 343 2.95086298413 SBC059.trn 451 754.3739999999998 754.834 0.46 11 81323 FRED 2 3 0.666666666666667 0.679899999999975 4.41241359023402 72457 NOUN 1.0
the scientist scientist 7083 723 2.28204360359 SBC017.trn 137 383.81 384.49 0.68 9 25039 JIM 7 7 1.0 1.565 4.472843450479241 20340 NOUN 6.0
that time time 641669 18897 3.5250694151 SBC013.trn 992 1037.55 1037.68 0.13 4 16423 WENDY 8 9 0.8888888888888891 0.799999999999955 11.250000000000599 14615 NOUN 7.0
the end end 152483 83548 0.601631797431 SBC035.trn 611 964.807 964.977 0.17 3 49276 PATTY 5 5 1.0 0.92999999999995 5.37634408602179 42860 NOUN 4.0
the sacrifice sacrifice 5646 765 1.99882677499 SBC025.trn 4 1150.746 1151.536 0.79 9 34817 FOSTER 3 5 0.6 1.8860000000001895 2.65111346765614 29473 NOUN 1.0
this horse horse 15841 192 4.41286142266 SBC056.trn 180 442.233 442.643 0.41 5 76300 JULIE 9 9 1.0 1.5 6.0 67795 NOUN 8.0
the ornament ornament 382 77 1.60161518675 SBC052.trn 197 480.739 481.099 0.36 8 72500 DARLENE 2 9 0.222222222222222 1.62 5.55555555555554 64218 NOUN 1.0
the season season 65175 14029 1.53594934408 SBC015.trn 586 928.98 929.41 0.43 6 20870 LENORE 4 4 1.0 0.75 5.33333333333333 16472 NOUN 3.0
